timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-01-29,0.105244,0.10598,0.1033,0.10454,129263.33,1517270399999.0,13555.69704877,342462.0,59337.384,6224.15788597,0.0
2018-01-30,0.104632,0.108,0.103102,0.106081,130548.124,1517356799999.0,13833.75101086,320221.0,61968.157,6568.67913147,0.0
2018-01-31,0.106058,0.110879,0.105552,0.109451,99941.486,1517443199999.0,10818.76634117,221996.0,41948.572,4539.89166854,0.0
2018-02-01,0.109451,0.123799,0.109343,0.113185,234038.204,1517529599999.0,27033.34409299,620714.0,106382.739,12290.72929441,0.0
2018-02-02,0.113075,0.115,0.09688,0.1039,250334.442,1517615999999.0,26575.1803737,651394.0,116436.187,12377.04255676,0.0
2018-02-03,0.103976,0.1075,0.103,0.105516,118577.429,1517702399999.0,12486.47773993,422763.0,56075.248,5906.95062302,0.0
2018-02-04,0.105516,0.106,0.098753,0.10087,122975.365,1517788799999.0,12643.15648787,477254.0,56631.975,5825.15348554,0.0
2018-02-05,0.100869,0.103672,0.095632,0.100809,171027.107,1517875199999.0,17144.9976332,543694.0,82380.863,8260.84573973,0.0
2018-02-06,0.100787,0.102313,0.094431,0.101896,222283.824,1517961599999.0,21979.65141488,654283.0,101557.724,10042.66174973,0.0
2018-02-07,0.10177,0.102571,0.099045,0.099359,106109.231,1518047999999.0,10685.82498436,296719.0,51001.625,5139.19206542,0.0
2018-02-08,0.099311,0.100679,0.09885,0.100298,3008.81,1518134399999.0,300.18848364,12561.0,1478.18,147.68866787,0.0
2018-02-09,0.10013,0.101551,0.099129,0.101033,72149.947,1518220799999.0,7268.17093763,177640.0,33109.409,3336.64837283,0.0
2018-02-10,0.101029,0.101146,0.099203,0.099682,147532.975,1518307199999.0,14795.3251989,415256.0,70492.219,7071.55743675,0.0
2018-02-11,0.09971,0.101,0.0993,0.10036,126261.139,1518393599999.0,12665.64146662,366796.0,60988.899,6119.37415094,0.0
2018-02-12,0.100393,0.10055,0.097,0.097367,117166.987,1518479999999.0,11607.34088138,383374.0,54912.416,5441.20894747,0.0
2018-02-13,0.097361,0.0988,0.096912,0.098546,110413.962,1518566399999.0,10811.95651221,332335.0,51063.954,5000.23639983,0.0
2018-02-14,0.098558,0.098701,0.096,0.097253,136922.659,1518652799999.0,13371.01516157,451520.0,65017.941,6350.14628503,0.0
2018-02-15,0.097226,0.097389,0.091101,0.092399,155011.091,1518739199999.0,14638.73802687,513155.0,75709.346,7144.51610334,0.0
2018-02-16,0.092347,0.0945,0.09134,0.09236,126099.466,1518825599999.0,11714.03201728,428120.0,61465.327,5710.50389793,0.0
2018-02-17,0.092392,0.09302,0.087662,0.087817,122365.317,1518911999999.0,11027.45986921,436426.0,59291.565,5342.31546583,0.0
2018-02-18,0.08784,0.08939,0.086131,0.087699,128436.859,1518998399999.0,11271.47425432,425157.0,63784.881,5597.7944243,0.0
2018-02-19,0.08773,0.0886,0.083396,0.084157,105092.834,1519084799999.0,9082.02551779,358594.0,51420.049,4443.10434067,0.0
2018-02-20,0.084157,0.084265,0.070828,0.07882,122620.977,1519171199999.0,9920.59974006,339812.0,59241.461,4790.75623425,0.0
2018-02-21,0.078825,0.0815,0.078101,0.080118,116652.853,1519257599999.0,9348.03961482,340310.0,55257.52,4428.02196431,0.0
2018-02-22,0.080131,0.08186,0.07953,0.081643,89132.645,1519343999999.0,7184.08141146,260826.0,42997.37,3465.84288282,0.0
2018-02-23,0.081669,0.086338,0.081587,0.084126,119515.227,1519430399999.0,10079.3396523,337107.0,56905.937,4799.33573984,0.0
2018-02-24,0.084126,0.0866,0.081001,0.08604,74689.814,1519516799999.0,6323.82706739,309736.0,36989.565,3134.44366045,0.0
2018-02-25,0.085987,0.0886,0.085888,0.087861,75442.268,1519603199999.0,6581.21520761,281564.0,41784.63,3645.60256725,0.0
2018-02-26,0.087786,0.0898,0.0835,0.084057,116583.412,1519689599999.0,10139.78569249,375012.0,57034.691,4961.7543001,0.0
2018-02-27,0.084122,0.08589,0.081675,0.082335,106621.575,1519775999999.0,8863.70289658,366361.0,55463.275,4606.54274419,0.0
2018-02-28,0.082231,0.087777,0.08,0.082605,115440.244,1519862399999.0,9471.13676297,411812.0,56369.759,4627.46976411,0.0
2018-03-01,0.082674,0.082999,0.0793,0.079719,100437.224,1519948799999.0,8163.14611079,403731.0,50322.684,4088.18260114,0.0
2018-03-02,0.079719,0.079966,0.07612,0.077514,98530.768,1520035199999.0,7743.4475948,356006.0,45783.988,3599.31461308,0.0
2018-03-03,0.077553,0.077824,0.0745,0.074728,96773.177,1520121599999.0,7339.34220825,279512.0,47187.699,3577.82748142,0.0
2018-03-04,0.074728,0.07757,0.0746,0.07528,73555.511,1520207999999.0,5583.89136249,260347.0,36371.37,2761.09490955,0.0
2018-03-05,0.075279,0.075647,0.072525,0.07387,83623.981,1520294399999.0,6249.69649334,289495.0,42391.811,3169.34315034,0.0
2018-03-06,0.07387,0.076999,0.073811,0.075986,91742.199,1520380799999.0,6929.16914924,318218.0,42959.444,3245.61301713,0.0
2018-03-07,0.075986,0.07648,0.072469,0.0757,127108.493,1520467199999.0,9512.57352765,445291.0,59858.108,4482.91219486,0.0
2018-03-08,0.075776,0.077098,0.074502,0.075012,102259.478,1520553599999.0,7772.21180566,373466.0,53488.571,4066.50216337,0.0
2018-03-09,0.075014,0.078856,0.0745,0.078477,119032.428,1520639999999.0,9137.8645163,379251.0,57021.719,4381.15720048,0.0
2018-03-10,0.078477,0.079757,0.0772,0.0776,63323.38,1520726399999.0,4963.30779481,235408.0,28691.817,2249.97369619,0.0
2018-03-11,0.077659,0.079555,0.074892,0.075753,64978.434,1520812799999.0,5026.85884316,230092.0,31264.456,2420.33190085,0.0
2018-03-12,0.075672,0.076966,0.074321,0.076449,78594.872,1520899199999.0,5948.4895724,245277.0,36958.804,2798.80499711,0.0
2018-03-13,0.076446,0.077186,0.074846,0.075364,96071.93,1520985599999.0,7294.16614615,277662.0,46541.241,3534.76865553,0.0
2018-03-14,0.075364,0.07642,0.073356,0.074491,104892.315,1521071999999.0,7880.90783481,287716.0,53034.563,3985.10240423,0.0
2018-03-15,0.074491,0.075479,0.073,0.073866,116230.726,1521158399999.0,8623.72546322,345732.0,60622.534,4499.19398375,0.0
2018-03-16,0.073866,0.074589,0.071742,0.07248,102488.577,1521244799999.0,7511.94836521,255232.0,55275.257,4053.22982894,0.0
2018-03-17,0.072409,0.073556,0.069663,0.069907,83785.69,1521331199999.0,6058.99910317,191975.0,45502.732,3292.30371941,0.0
2018-03-18,0.069919,0.069997,0.0618,0.065641,169228.122,1521417599999.0,11131.87667037,385898.0,79858.509,5256.15967192,0.0
2018-03-19,0.065643,0.06673,0.063105,0.064725,135417.994,1521503999999.0,8753.71095959,366030.0,64948.267,4197.5356761,0.0
2018-03-20,0.064691,0.064933,0.061916,0.0626,129684.402,1521590399999.0,8185.79548779,324744.0,64195.555,4053.07404811,0.0
2018-03-21,0.062599,0.064887,0.06,0.06302,141417.035,1521676799999.0,8965.04902162,343625.0,71137.05,4509.37698898,0.0
2018-03-22,0.06295,0.063695,0.061,0.061949,115083.36,1521763199999.0,7168.60134038,298103.0,59319.152,3697.63015903,0.0
2018-03-23,0.061949,0.063,0.060064,0.061025,155855.588,1521849599999.0,9560.2464128,388507.0,81195.926,4983.75031033,0.0
2018-03-24,0.061027,0.061399,0.060103,0.06095,139742.754,1521935999999.0,8465.47775953,331205.0,70984.805,4301.50056581,0.0
2018-03-25,0.061004,0.062355,0.060531,0.061885,114629.827,1522022399999.0,7012.3246542,265941.0,58847.052,3600.65177912,0.0
2018-03-26,0.061885,0.062239,0.059245,0.059717,158118.009,1522108799999.0,9580.44912523,356288.0,76606.815,4644.10797823,0.0
2018-03-27,0.059664,0.060068,0.056564,0.057514,158615.101,1522195199999.0,9217.98626856,346249.0,78917.621,4587.6775872,0.0
2018-03-28,0.057513,0.057961,0.056003,0.056127,136333.95,1522281599999.0,7768.63787197,297255.0,70615.167,4024.09027076,0.0
2018-03-29,0.056157,0.056521,0.053998,0.054056,188208.269,1522367999999.0,10329.87809907,344024.0,91279.856,5010.37177772,0.0
2018-03-30,0.054056,0.057553,0.054056,0.057416,180794.305,1522454399999.0,10073.30693822,308677.0,91345.473,5090.36272487,0.0
2018-03-31,0.057417,0.058955,0.056386,0.056859,123898.88,1522540799999.0,7104.75755469,235118.0,62219.496,3567.14790338,0.0
2018-04-01,0.05686,0.057034,0.0551,0.055546,105613.346,1522627199999.0,5918.63043715,204059.0,54573.942,3060.07877834,0.0
2018-04-02,0.055545,0.0559,0.05429,0.054546,112104.723,1522713599999.0,6187.53649614,226885.0,56008.868,3092.56739642,0.0
2018-04-03,0.054502,0.056121,0.05381,0.05603,136273.013,1522799999999.0,7455.33838691,314429.0,66347.116,3630.43103324,0.0
2018-04-04,0.055987,0.056153,0.053672,0.055661,138939.686,1522886399999.0,7651.76045447,363489.0,70392.368,3879.3602972,0.0
2018-04-05,0.055661,0.05642,0.055384,0.056306,144766.609,1522972799999.0,8095.31306976,550153.0,73998.416,4139.59121388,0.0
2018-04-06,0.05629,0.056411,0.055354,0.055919,93952.55,1523059199999.0,5248.99755214,227245.0,47216.395,2638.66338689,0.0
2018-04-07,0.055862,0.0562,0.0551,0.055808,102662.476,1523145599999.0,5715.84234681,257893.0,53180.796,2962.04713639,0.0
2018-04-08,0.05581,0.057261,0.0555,0.05709,99750.968,1523231999999.0,5632.91715914,207536.0,50209.135,2835.7403524,0.0
2018-04-09,0.05709,0.060069,0.056991,0.058865,146710.201,1523318399999.0,8602.75848724,252340.0,73335.212,4300.99210231,0.0
2018-04-10,0.058867,0.0608,0.0584,0.060729,133299.655,1523404799999.0,7911.72314058,229369.0,64152.255,3807.35530106,0.0
2018-04-11,0.060785,0.062096,0.06024,0.061919,153230.662,1523491199999.0,9333.99514451,249314.0,79943.761,4870.45758057,0.0
2018-04-12,0.061919,0.06305,0.059288,0.062385,222972.337,1523577599999.0,13645.20274508,375340.0,106514.832,6519.08370375,0.0
2018-04-13,0.062455,0.064686,0.061802,0.062639,194683.665,1523663999999.0,12304.79817318,362688.0,91117.573,5757.49224639,0.0
2018-04-14,0.06264,0.063555,0.061636,0.062853,89889.134,1523750399999.0,5624.1951272,143519.0,48311.782,3024.19449199,0.0
2018-04-15,0.062791,0.063968,0.062261,0.063889,84977.727,1523836799999.0,5369.34040146,126650.0,45075.995,2849.73961308,0.0
2018-04-16,0.063957,0.064087,0.062901,0.063526,106019.238,1523923199999.0,6711.47348344,196250.0,53026.802,3357.8880045,0.0
2018-04-17,0.06346,0.0647,0.062874,0.06368,150612.957,1524009599999.0,9576.78265821,318962.0,67803.222,4310.7234945,0.0
2018-04-18,0.063682,0.064483,0.063261,0.064428,123125.213,1524095999999.0,7853.85941305,299149.0,59868.262,3820.28618702,0.0
2018-04-19,0.064427,0.068888,0.06394,0.06867,166176.247,1524182399999.0,10983.54919703,361941.0,81962.745,5420.93759555,0.0
2018-04-20,0.068669,0.071277,0.06749,0.069656,179540.778,1524268799999.0,12430.67402064,348066.0,88971.961,6160.66473253,0.0
2018-04-21,0.069581,0.069784,0.065328,0.067908,146061.999,1524355199999.0,10000.20592963,307626.0,71642.243,4907.19821871,0.0
2018-04-22,0.067836,0.072665,0.065618,0.070652,147845.855,1524441599999.0,10351.73505407,335773.0,74476.074,5219.26521962,0.0
2018-04-23,0.070652,0.072665,0.07054,0.072054,125512.203,1524527999999.0,9015.90373487,263387.0,64014.195,4599.91633867,0.0
2018-04-24,0.072054,0.075759,0.071652,0.072884,171553.063,1524614399999.0,12696.10201099,375523.0,84426.188,6250.09137825,0.0
2018-04-25,0.072891,0.072972,0.066688,0.069575,221923.268,1524700799999.0,15468.79071812,463680.0,112271.924,7830.67432266,0.0
2018-04-26,0.069578,0.072,0.068851,0.071351,156534.544,1524787199999.0,11107.54024351,342527.0,77739.409,5518.33909718,0.0
2018-04-27,0.0714,0.073557,0.070679,0.072081,135904.827,1524873599999.0,9814.65212974,291988.0,67691.218,4890.42212771,0.0
2018-04-28,0.072143,0.073865,0.071992,0.073167,129817.207,1524959999999.0,9504.45958445,283319.0,66502.333,4869.91553683,0.0
2018-04-29,0.073169,0.073601,0.072299,0.073316,146843.949,1525046399999.0,10736.81034779,347613.0,73093.047,5346.0753898,0.0
2018-04-30,0.073316,0.075118,0.07212,0.072536,162921.554,1525132799999.0,11974.59853109,365826.0,82280.289,6048.62727506,0.0
2018-05-01,0.072536,0.074628,0.070492,0.0741,149553.893,1525219199999.0,10923.49087351,341782.0,76662.907,5602.99532713,0.0
2018-05-02,0.0741,0.07522,0.073884,0.074459,131992.843,1525305599999.0,9833.02838194,303015.0,70969.968,5289.79594312,0.0
2018-05-03,0.074459,0.080997,0.074369,0.079958,261509.491,1525391999999.0,20520.30967864,583550.0,129414.574,10165.78080648,0.0
2018-05-04,0.08,0.083189,0.079065,0.08086,199115.127,1525478399999.0,16158.3145895,387208.0,98996.07,8031.86526748,0.0
2018-05-05,0.080957,0.08333,0.080684,0.083081,134390.575,1525564799999.0,11062.60774429,290342.0,72679.423,5984.27583215,0.0
2018-05-06,0.08316,0.084669,0.08,0.0822,131743.963,1525651199999.0,10843.07895265,296676.0,66339.853,5463.69353444,0.0
2018-05-07,0.0822,0.0827,0.07595,0.0804,204147.619,1525737599999.0,16116.69719877,402722.0,97181.747,7677.71916242,0.0
2018-05-08,0.080454,0.082145,0.07905,0.081628,153036.754,1525823999999.0,12361.1031254,324358.0,77889.483,6293.15581792,0.0
2018-05-09,0.081543,0.08176,0.07915,0.080747,147032.645,1525910399999.0,11821.03733042,270930.0,76639.576,6165.02785232,0.0
2018-05-10,0.080747,0.0821,0.080161,0.080199,149418.733,1525996799999.0,12149.870846,324473.0,76997.637,6263.83885819,0.0
2018-05-11,0.080231,0.08225,0.0783,0.080565,175367.973,1526083199999.0,14031.36225052,384873.0,84858.654,6796.08123307,0.0
2018-05-12,0.080565,0.0812,0.077519,0.080768,140098.378,1526169599999.0,11125.21571233,307418.0,70001.884,5564.54041622,0.0
2018-05-13,0.080848,0.085433,0.079994,0.084004,133165.623,1526255999999.0,11027.8161736,276640.0,71359.203,5911.06286957,0.0
2018-05-14,0.084004,0.0848,0.0825,0.083995,140875.674,1526342399999.0,11795.20469182,316513.0,71576.843,5994.83052381,0.0
2018-05-15,0.083995,0.084958,0.082409,0.083255,119657.839,1526428799999.0,10021.47935431,264270.0,62144.392,5205.95162088,0.0
2018-05-16,0.083317,0.084731,0.082447,0.084699,107701.025,1526515199999.0,9032.99211784,218554.0,56087.367,4704.72031314,0.0
2018-05-17,0.084699,0.0854,0.0827,0.082968,93411.684,1526601599999.0,7889.55188339,148296.0,51158.231,4322.56605161,0.0
2018-05-18,0.082967,0.08435,0.0827,0.084091,104327.594,1526687999999.0,8739.88398965,208344.0,54876.445,4597.82384117,0.0
2018-05-19,0.084177,0.085743,0.083253,0.084682,87917.702,1526774399999.0,7428.56243569,183893.0,48375.678,4089.40763959,0.0
2018-05-20,0.08468,0.085901,0.083848,0.083917,88347.757,1526860799999.0,7509.28136303,183636.0,45658.134,3883.11410996,0.0
2018-05-21,0.083917,0.084386,0.082409,0.083142,87568.365,1526947199999.0,7314.4195554,187518.0,48977.278,4091.66741821,0.0
2018-05-22,0.083142,0.084,0.080021,0.080422,115585.029,1527033599999.0,9531.95415801,217560.0,62247.551,5135.18394238,0.0
2018-05-23,0.080422,0.08107,0.075765,0.077046,162034.832,1527119999999.0,12737.10642071,301207.0,81234.368,6389.43695965,0.0
2018-05-24,0.076963,0.0795,0.0753,0.079404,137941.344,1527206399999.0,10727.20310152,255432.0,71966.536,5599.20733931,0.0
2018-05-25,0.079457,0.080914,0.077318,0.078514,124820.207,1527292799999.0,9920.40581071,195760.0,67651.584,5375.77941986,0.0
2018-05-26,0.078586,0.080261,0.07782,0.079959,90706.924,1527379199999.0,7212.05992008,137346.0,50132.358,3987.69876973,0.0
2018-05-27,0.07992,0.080388,0.07658,0.077714,97781.702,1527465599999.0,7672.83147807,150273.0,55291.875,4340.7335632,0.0
2018-05-28,0.077768,0.0779,0.0715,0.07214,145016.966,1527551999999.0,10756.72229489,209360.0,76683.573,5686.04803951,0.0
2018-05-29,0.072078,0.076492,0.072069,0.075935,128010.584,1527638399999.0,9521.09689727,163638.0,67009.021,4986.22622934,0.0
2018-05-30,0.075879,0.0775,0.074195,0.075587,123347.701,1527724799999.0,9327.51833561,147668.0,69284.223,5240.77114283,0.0
2018-05-31,0.075578,0.07744,0.075281,0.077218,118055.094,1527811199999.0,9008.90723515,181499.0,66507.046,5075.3005451,0.0
2018-06-01,0.077218,0.07775,0.075917,0.07698,122731.661,1527897599999.0,9450.65267522,197445.0,69725.046,5369.62885392,0.0
2018-06-02,0.07698,0.078121,0.07651,0.07735,113457.714,1527983999999.0,8782.06199784,187130.0,61393.073,4752.38585098,0.0
2018-06-03,0.077375,0.080857,0.07735,0.080234,109639.476,1528070399999.0,8706.73747228,183772.0,62278.146,4946.05693084,0.0
2018-06-04,0.080299,0.080799,0.077735,0.078925,120832.454,1528156799999.0,9586.08170339,197020.0,66785.814,5298.32684318,0.0
2018-06-05,0.079001,0.0805,0.077695,0.079898,120506.52,1528243199999.0,9561.85332734,199005.0,61769.391,4903.9722876,0.0
2018-06-06,0.079898,0.0801,0.079001,0.079235,109281.535,1528329599999.0,8690.18783115,183982.0,61207.143,4868.1379113,0.0
2018-06-07,0.079232,0.0797,0.07823,0.078698,107771.151,1528415999999.0,8516.52026966,172535.0,60738.936,4800.87161097,0.0
2018-06-08,0.078696,0.079289,0.077991,0.078751,99569.817,1528502399999.0,7848.88200187,159854.0,57182.738,4508.60261811,0.0
2018-06-09,0.078771,0.0795,0.0777,0.079108,84598.599,1528588799999.0,6685.45855127,125087.0,49115.382,3882.03605118,0.0
2018-06-10,0.079108,0.0795,0.0755,0.07754,129509.836,1528675199999.0,10114.09238199,244449.0,66114.862,5165.63295731,0.0
2018-06-11,0.077482,0.07895,0.075,0.077297,111567.055,1528761599999.0,8675.57569038,209520.0,60992.478,4745.62102655,0.0
2018-06-12,0.077298,0.078399,0.074409,0.075564,124559.809,1528847999999.0,9580.5883503,221989.0,70438.742,5421.70174953,0.0
2018-06-13,0.075564,0.07639,0.07225,0.07558,133361.932,1528934399999.0,9905.7975275,237309.0,68672.943,5101.72103533,0.0
2018-06-14,0.07558,0.079096,0.072705,0.078267,150760.023,1529020799999.0,11441.91533487,237538.0,79890.363,6055.21125747,0.0
2018-06-15,0.078281,0.078456,0.074631,0.076348,112289.93,1529107199999.0,8594.99857272,167574.0,59534.162,4555.28106802,0.0
2018-06-16,0.076349,0.0775,0.07588,0.076593,76768.237,1529193599999.0,5894.01713429,109948.0,44207.296,3394.58361639,0.0
2018-06-17,0.076593,0.077567,0.07646,0.077072,72138.857,1529279999999.0,5550.46678294,103372.0,41735.601,3211.40987673,0.0
2018-06-18,0.07706,0.077684,0.07635,0.077185,86016.675,1529366399999.0,6616.20592676,147146.0,49139.549,3780.64967557,0.0
2018-06-19,0.077184,0.080173,0.076925,0.079811,101295.715,1529452799999.0,7968.10949857,175540.0,55327.784,4353.68248937,0.0
2018-06-20,0.079854,0.079927,0.078476,0.079353,90643.099,1529539199999.0,7178.68433514,141979.0,47534.166,3765.14418173,0.0
2018-06-21,0.079361,0.080394,0.077853,0.078334,102010.733,1529625599999.0,8070.64088052,159343.0,56988.821,4510.01709941,0.0
2018-06-22,0.078334,0.078375,0.075078,0.076419,122205.145,1529711999999.0,9387.95059995,218793.0,66827.672,5136.30936906,0.0
2018-06-23,0.076469,0.077515,0.075636,0.076946,83692.768,1529798399999.0,6429.74698514,132117.0,48356.674,3715.41646068,0.0
2018-06-24,0.076947,0.077222,0.0727,0.074027,122854.452,1529884799999.0,9193.5321756,201220.0,63283.194,4736.81488443,0.0
2018-06-25,0.074028,0.075563,0.0728,0.073401,102442.288,1529971199999.0,7562.72136637,156032.0,57805.347,4267.46655551,0.0
2018-06-26,0.07346,0.073682,0.070702,0.070826,62548.392,1530057599999.0,4497.88595909,91645.0,33288.843,2393.42083426,0.0
2018-06-27,0.070826,0.072166,0.069956,0.071957,102713.029,1530143999999.0,7296.6605753,111296.0,50341.391,3576.61239423,0.0
2018-06-28,0.07194,0.072189,0.070652,0.071832,94656.26,1530230399999.0,6757.76636281,128940.0,51114.631,3649.34471581,0.0
2018-06-29,0.071832,0.072084,0.0691,0.070112,113758.357,1530316799999.0,8006.61000639,148534.0,61157.456,4305.97829175,0.0
2018-06-30,0.070111,0.07171,0.069935,0.071058,116930.885,1530403199999.0,8260.64179341,153365.0,58653.387,4144.51237556,0.0
2018-07-01,0.071058,0.071536,0.070562,0.071152,89236.209,1530489599999.0,6342.95996345,134088.0,47919.971,3406.84902989,0.0
2018-07-02,0.071199,0.072469,0.070612,0.071989,117288.426,1530575999999.0,8362.8316801,210239.0,61135.703,4359.74210826,0.0
2018-07-03,0.071939,0.072889,0.070629,0.070873,139666.675,1530662399999.0,9985.66370219,233578.0,71826.436,5136.87087119,0.0
2018-07-04,0.070939,0.072085,0.070577,0.070923,77794.844,1530748799999.0,5533.22748968,112595.0,41370.434,2943.90818431,0.0
2018-07-05,0.070989,0.0719,0.070698,0.071614,120942.175,1530835199999.0,8634.10027887,171763.0,69667.78,4974.42769391,0.0
2018-07-06,0.071652,0.071939,0.070008,0.071192,116303.532,1530921599999.0,8280.93485688,169975.0,62095.931,4422.18526984,0.0
2018-07-07,0.071188,0.0719,0.070145,0.071897,81076.294,1531007999999.0,5770.73677277,107393.0,44920.004,3197.62735452,0.0
2018-07-08,0.071896,0.073104,0.071649,0.072534,77262.721,1531094399999.0,5586.03875545,122304.0,42214.735,3051.98528941,0.0
2018-07-09,0.072555,0.072796,0.070579,0.070795,90561.613,1531180799999.0,6482.85068771,120746.0,48476.959,3469.66295847,0.0
2018-07-10,0.070795,0.070882,0.06753,0.068648,123345.359,1531267199999.0,8524.14086951,163681.0,62805.658,4340.96410361,0.0
2018-07-11,0.06865,0.069946,0.067558,0.069747,89644.933,1531353599999.0,6174.30371398,134973.0,49007.684,3375.95597964,0.0
2018-07-12,0.069747,0.070258,0.06854,0.069004,83226.581,1531439999999.0,5788.89198874,115910.0,46601.992,3241.27732221,0.0
2018-07-13,0.06903,0.07052,0.068791,0.069534,83426.801,1531526399999.0,5822.83788778,117346.0,48914.99,3414.40119088,0.0
2018-07-14,0.069534,0.070023,0.06915,0.069321,67626.216,1531612799999.0,4702.0371421,87312.0,36364.898,2528.60280026,0.0
2018-07-15,0.069321,0.071147,0.069135,0.07075,64377.737,1531699199999.0,4515.03884336,97092.0,36278.804,2543.96994441,0.0
2018-07-16,0.07075,0.071898,0.070154,0.071264,94611.48,1531785599999.0,6738.63616933,146650.0,51861.968,3694.51313335,0.0
2018-07-17,0.071208,0.071477,0.068,0.068217,129405.675,1531871999999.0,9016.26225101,203760.0,72067.764,5029.76464923,0.0
2018-07-18,0.06818,0.068692,0.064484,0.064961,157902.201,1531958399999.0,10541.55659424,271743.0,83722.454,5590.12114467,0.0
2018-07-19,0.064962,0.06511,0.062372,0.062704,121296.921,1532044799999.0,7762.54436936,190070.0,69716.3,4463.1495458,0.0
2018-07-20,0.062752,0.062778,0.060375,0.06126,130582.77,1532131199999.0,8058.57203467,191197.0,72672.084,4483.45387707,0.0
2018-07-21,0.061204,0.063266,0.060895,0.062168,98257.17,1532217599999.0,6142.86597098,122727.0,55893.705,3494.98473819,0.0
2018-07-22,0.062168,0.06284,0.061448,0.061855,84620.285,1532303999999.0,5261.51870064,87265.0,47504.047,2954.40315176,0.0
2018-07-23,0.061855,0.061882,0.057955,0.058252,123159.135,1532390399999.0,7345.35685936,163654.0,69204.069,4126.67590219,0.0
2018-07-24,0.058272,0.059341,0.056511,0.057017,170909.476,1532476799999.0,9909.51310044,206925.0,91335.255,5294.66962281,0.0
2018-07-25,0.057048,0.05818,0.056778,0.057765,123353.979,1532563199999.0,7092.79146407,162486.0,67463.4,3879.6634976,0.0
2018-07-26,0.057727,0.058856,0.057569,0.058309,110329.063,1532649599999.0,6410.14415529,131763.0,59019.691,3429.85987091,0.0
2018-07-27,0.058309,0.05895,0.056703,0.057446,98918.122,1532735999999.0,5733.76028887,122988.0,53745.437,3114.48577856,0.0
2018-07-28,0.057447,0.057519,0.056686,0.056937,80417.052,1532822399999.0,4595.76991124,88748.0,44820.624,2561.48697136,0.0
2018-07-29,0.05699,0.057097,0.056554,0.056777,83117.255,1532908799999.0,4719.58856415,93423.0,44524.602,2528.52059941,0.0
2018-07-30,0.056794,0.057074,0.0555,0.055866,102153.439,1532995199999.0,5765.11746761,117261.0,55314.69,3121.37149297,0.0
2018-07-31,0.055862,0.056316,0.054356,0.055815,118270.566,1533081599999.0,6573.98071865,137213.0,62668.997,3483.85505417,0.0
2018-08-01,0.055818,0.056429,0.054463,0.05525,106706.644,1533167999999.0,5925.67167693,116635.0,60270.076,3348.06777882,0.0
2018-08-02,0.05525,0.055589,0.054143,0.05455,102662.715,1533254399999.0,5619.0557354,120263.0,55673.407,3047.32418665,0.0
2018-08-03,0.05455,0.056501,0.0542,0.056334,125645.875,1533340799999.0,6964.11839441,138325.0,69016.84,3827.06670334,0.0
2018-08-04,0.056335,0.058597,0.055767,0.05806,120329.456,1533427199999.0,6843.04709936,114508.0,70193.866,3989.37613627,0.0
2018-08-05,0.058064,0.05855,0.057664,0.05816,90958.492,1533513599999.0,5283.13729121,76694.0,49573.662,2879.80769287,0.0
2018-08-06,0.05816,0.0587,0.057658,0.0584,103169.849,1533599999999.0,6008.86279206,114960.0,59647.365,3473.63280142,0.0
2018-08-07,0.0584,0.05865,0.055274,0.056276,131323.965,1533686399999.0,7546.34836808,153272.0,71921.712,4134.32150215,0.0
2018-08-08,0.056276,0.057548,0.055454,0.05656,135726.762,1533772799999.0,7705.38914883,168857.0,72860.89,4136.85750643,0.0
2018-08-09,0.05656,0.057188,0.05541,0.055677,121047.698,1533859199999.0,6837.8562379,145154.0,73033.753,4126.65333607,0.0
2018-08-10,0.055629,0.056513,0.053645,0.053968,139655.611,1533945599999.0,7755.33885591,176170.0,79029.238,4389.59558338,0.0
2018-08-11,0.054028,0.054169,0.049669,0.050996,173695.183,1534031999999.0,8918.75448056,158828.0,95294.032,4888.57271929,0.0
2018-08-12,0.050994,0.051583,0.050189,0.050382,119707.879,1534118399999.0,6098.15497138,95068.0,64617.84,3292.59752185,0.0
2018-08-13,0.050389,0.050531,0.045,0.0454,193486.237,1534204799999.0,9286.30050379,158235.0,106285.855,5104.5527682,0.0
2018-08-14,0.0454,0.045445,0.041941,0.045008,255705.014,1534291199999.0,11129.13871195,205943.0,136983.518,5961.01905147,0.0
2018-08-15,0.04501,0.046369,0.044207,0.044836,199063.027,1534377599999.0,8978.88312602,160423.0,105398.052,4754.68468447,0.0
2018-08-16,0.04488,0.0463,0.044575,0.045424,143433.969,1534463999999.0,6510.56931548,115502.0,77862.014,3534.70652519,0.0
2018-08-17,0.045423,0.0485,0.045257,0.04824,202659.149,1534550399999.0,9408.4775863,187760.0,113466.952,5265.54425877,0.0
2018-08-18,0.048235,0.048659,0.044788,0.046044,163102.36,1534636799999.0,7645.19470817,161580.0,88491.797,4145.8138714,0.0
2018-08-19,0.046044,0.047486,0.045552,0.0462,116655.396,1534723199999.0,5416.07818297,92492.0,63816.025,2962.01464334,0.0
2018-08-20,0.046218,0.04659,0.042853,0.043324,162928.738,1534809599999.0,7321.555518,141245.0,89417.892,4021.24408164,0.0
2018-08-21,0.043272,0.044101,0.041849,0.043399,154147.971,1534895999999.0,6678.42668061,125585.0,90145.487,3906.24243719,0.0
